"Species","Ocean","EEZ","Average","Max"
"Chanos chanos","North Pacific Ocean","Pakistani Exclusive Economic Zone",5.61179471684258,8.2923610758136
"Chanos chanos","North Pacific Ocean","Palau Exclusive Economic Zone",8.17551384395672,8.2923610758136
"Chanos chanos","North Pacific Ocean","Palmyra Atoll Exclusive Economic Zone",8.28009071667105,8.2923610758136
"Chanos chanos","North Pacific Ocean","Panamanian Exclusive Economic Zone",8.17179961411488,8.2923610758136
"Chanos chanos","North Pacific Ocean","Papua New Guinean Exclusive Economic Zone",7.71926561195048,8.2923610758136
"Chanos chanos","North Pacific Ocean","Peruvian Exclusive Economic Zone",6.50084434740928,8.2923610758136
"Chanos chanos","North Pacific Ocean","Philippines Exclusive Economic Zone",7.59618447891569,8.2923610758136
"Chanos chanos","North Pacific Ocean","Pitcairn Islands Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Pacific Ocean","Réunion Exclusive Economic Zone",7.07342851521129,8.2923610758136
"Chanos chanos","North Pacific Ocean","Samoan Exclusive Economic Zone",6.70042906629947,8.2923610758136
"Chanos chanos","North Pacific Ocean","Saudi Arabian Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Pacific Ocean","Seychellois Exclusive Economic Zone",7.0428758961153,8.2923610758136
"Chanos chanos","North Pacific Ocean","Solomon Islands Exclusive Economic Zone",8.0327953754848,8.2923610758136
"Chanos chanos","North Pacific Ocean","Somali Exclusive Economic Zone",7.48021850700086,8.2923610758136
"Chanos chanos","North Pacific Ocean","South African Exclusive Economic Zone",7.44439172668985,8.2923610758136
"Chanos chanos","North Pacific Ocean","South Korean Exclusive Economic Zone",6.71127550579449,8.2923610758136
"Chanos chanos","North Pacific Ocean","Sri Lankan Exclusive Economic Zone",6.93526376472607,8.2923610758136
"Chanos chanos","North Pacific Ocean","Taiwanese Exclusive Economic Zone",7.56586563457963,8.2923610758136
"Chanos chanos","North Pacific Ocean","Tanzanian Exclusive Economic Zone",7.47389119448936,8.2923610758136
"Chanos chanos","North Pacific Ocean","Thailand Exclusive Economic Zone",8.08455651016006,8.2923610758136
"Chanos chanos","North Pacific Ocean","Tokelau Exclusive Economic Zone",7.87041680789961,8.2923610758136
"Chanos chanos","North Pacific Ocean","Tongan Exclusive Economic Zone",5.78649893879021,8.2923610758136
"Chanos chanos","North Pacific Ocean","Tuvaluan Exclusive Economic Zone",7.68644325790871,8.2923610758136
"Chanos chanos","North Pacific Ocean","United Arab Emirates Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Chanos chanos","North Pacific Ocean","United States Exclusive Economic Zone",7.0386061305276,8.2923610758136
"Chanos chanos","North Pacific Ocean","United States Exclusive Economic Zone (Hawaii)",7.45218955356314,8.2923610758136
"Chanos chanos","North Pacific Ocean","Vanuatu Exclusive Economic Zone",7.95997995042329,8.2923610758136
"Chanos chanos","North Pacific Ocean","Vietnamese Exclusive Economic Zone",6.6517522876702,8.2923610758136
"Chanos chanos","North Pacific Ocean","Wallis and Futuna Exclusive Economic Zone",7.61656596523585,8.2923610758136
"Chanos chanos","North Pacific Ocean","Yemeni Exclusive Economic Zone",7.74089504078655,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","American Samoa Exclusive Economic Zone",6.97915092582079,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Amsterdam Island & St. Paul Island Exclusive Economic Zone",8.01803523958497,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Australian Exclusive Economic Zone",7.24068473357265,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Bangladeshi Exclusive Economic Zone",8.0313940419362,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Bassas da India Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Bruneian Exclusive Economic Zone",6.9307263139559,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Chagos Archipelago Exclusive Economic Zone",7.19622383784974,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Chilean Exclusive Economic Zone",6.29093917770391,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Chilean Exclusive Economic Zone (Easter Island)",7.92621140977556,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)",4.71407102540186,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Chinese Exclusive Economic Zone",7.60197153268143,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Clipperton Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Cocos Islands Exclusive Economic Zone",4.98135956540507,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Colombian Exclusive Economic Zone",8.17610468974227,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Comoran Exclusive Economic Zone",7.00376243691653,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Cook Islands Exclusive Economic Zone",7.70221970895602,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Costa Rican Exclusive Economic Zone",8.11786825895754,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","East Timorian Exclusive Economic Zone",7.50756240804263,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Ecuadorian Exclusive Economic Zone",7.64134902914585,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Ecuadorian Exclusive Economic Zone (Galapagos)",7.50743561642916,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","El Salvador Exclusive Economic Zone",8.01302500580739,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Eritrean Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Fijian Exclusive Economic Zone",7.38616145792004,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","French Polynesian Exclusive Economic Zone",7.68869588667036,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Guam Exclusive Economic Zone",6.95557102428087,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Guatemalan Exclusive Economic Zone",7.91642306050585,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Honduran Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Ile Europa Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Indian Exclusive Economic Zone",7.4198280450197,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Indian Exclusive Economic Zone (Andaman and Nicobar Islands)",6.93761822526319,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Indonesian Exclusive Economic Zone",7.77379954532147,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Iranian Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Japanese Exclusive Economic Zone",6.87374575379456,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Jarvis Island Exclusive Economic Zone",8.28315830645668,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Johnston Atoll Exclusive Economic Zone",5.15032010044496,7.13428883814212
"Chanos chanos","South China and Easter Archipelagic Seas","Joint regime area Australia / Papua New Guinea",7.33170194567999,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Joint regime area Japan / Korea",5.33314695097474,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Juan de Nova Exclusive Economic Zone",8.27855692177823,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Kenyan Exclusive Economic Zone",6.98468888061226,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Kiribati Exclusive Economic Zone (Gilbert Islands)",7.7542990361011,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Kiribati Exclusive Economic Zone (Line Islands)",8.28447298779338,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Kiribati Exclusive Economic Zone (Phoenix Islands)",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Madagascan Exclusive Economic Zone",7.49908443736225,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Malaysian Exclusive Economic Zone",6.7763749281768,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Maldives Exclusive Economic Zone",7.73676684668985,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Marshall Islands Exclusive Economic Zone",7.79661144003119,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Mauritian Exclusive Economic Zone",7.34755903139016,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Mexican Exclusive Economic Zone",7.67685182137387,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Micronesian Exclusive Economic Zone",7.79301438082541,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Mozambican Exclusive Economic Zone",7.82831359364448,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Myanmar Exclusive Economic Zone",7.31091840827398,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","New Caledonian Exclusive Economic Zone",7.45616573704688,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","New Zealand Exclusive Economic Zone",6.99228327669292,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Nicaraguan Exclusive Economic Zone",8.12956859157385,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Niue Exclusive Economic Zone",5.96303385519166,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Norfolk Island Exclusive Economic Zone",7.08081668784272,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","North Korean Exclusive Economic Zone",5.45893237650556,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Northern Mariana Exclusive Economic Zone",7.44262040363566,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Oecussi Ambeno Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Omani Exclusive Economic Zone",8.05203045515175,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim Glorioso Islands: France / Madagascar",7.71004432294191,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim Mayotte: France / Comoros",6.83892141493265,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim Senkaku Islands: Japan / China / Taiwan",7.36732602299331,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim South China Sea",6.44937704952243,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Overlapping claim: Kenya / Somalia",6.7805451871609,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Pakistani Exclusive Economic Zone",5.61179471684258,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Palau Exclusive Economic Zone",8.17551384395672,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Palmyra Atoll Exclusive Economic Zone",8.28009071667105,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Panamanian Exclusive Economic Zone",8.17179961411488,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Papua New Guinean Exclusive Economic Zone",7.71926561195048,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Peruvian Exclusive Economic Zone",6.50084434740928,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Philippines Exclusive Economic Zone",7.59618447891569,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Pitcairn Islands Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Réunion Exclusive Economic Zone",7.07342851521129,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Samoan Exclusive Economic Zone",6.70042906629947,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Saudi Arabian Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Seychellois Exclusive Economic Zone",7.0428758961153,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Solomon Islands Exclusive Economic Zone",8.0327953754848,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Somali Exclusive Economic Zone",7.48021850700086,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","South African Exclusive Economic Zone",7.44439172668985,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","South Korean Exclusive Economic Zone",6.71127550579449,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Sri Lankan Exclusive Economic Zone",6.93526376472607,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Taiwanese Exclusive Economic Zone",7.56586563457963,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Tanzanian Exclusive Economic Zone",7.47389119448936,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Thailand Exclusive Economic Zone",8.08455651016006,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Tokelau Exclusive Economic Zone",7.87041680789961,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Tongan Exclusive Economic Zone",5.78649893879021,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Tuvaluan Exclusive Economic Zone",7.68644325790871,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","United Arab Emirates Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","United States Exclusive Economic Zone",7.0386061305276,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","United States Exclusive Economic Zone (Hawaii)",7.45218955356314,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Vanuatu Exclusive Economic Zone",7.95997995042329,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Vietnamese Exclusive Economic Zone",6.6517522876702,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Wallis and Futuna Exclusive Economic Zone",7.61656596523585,8.2923610758136
"Chanos chanos","South China and Easter Archipelagic Seas","Yemeni Exclusive Economic Zone",7.74089504078655,8.2923610758136
"Chanos chanos","Indian Ocean","American Samoa Exclusive Economic Zone",6.97915092582079,8.2923610758136
"Chanos chanos","Indian Ocean","Amsterdam Island & St. Paul Island Exclusive Economic Zone",8.01803523958497,8.2923610758136
"Chanos chanos","Indian Ocean","Australian Exclusive Economic Zone",7.24068473357265,8.2923610758136
"Chanos chanos","Indian Ocean","Bangladeshi Exclusive Economic Zone",8.0313940419362,8.2923610758136
"Chanos chanos","Indian Ocean","Bassas da India Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","Indian Ocean","Bruneian Exclusive Economic Zone",6.9307263139559,8.2923610758136
"Chanos chanos","Indian Ocean","Chagos Archipelago Exclusive Economic Zone",7.19622383784974,8.2923610758136
"Chanos chanos","Indian Ocean","Chilean Exclusive Economic Zone",6.29093917770391,8.2923610758136
"Chanos chanos","Indian Ocean","Chilean Exclusive Economic Zone (Easter Island)",7.92621140977556,8.2923610758136
"Chanos chanos","Indian Ocean","Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)",4.71407102540186,8.2923610758136
"Chanos chanos","Indian Ocean","Chinese Exclusive Economic Zone",7.60197153268143,8.2923610758136
"Chanos chanos","Indian Ocean","Clipperton Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Cocos Islands Exclusive Economic Zone",4.98135956540507,8.2923610758136
"Chanos chanos","Indian Ocean","Colombian Exclusive Economic Zone",8.17610468974227,8.2923610758136
"Chanos chanos","Indian Ocean","Comoran Exclusive Economic Zone",7.00376243691653,8.2923610758136
"Chanos chanos","Indian Ocean","Cook Islands Exclusive Economic Zone",7.70221970895602,8.2923610758136
"Chanos chanos","Indian Ocean","Costa Rican Exclusive Economic Zone",8.11786825895754,8.2923610758136
"Chanos chanos","Indian Ocean","East Timorian Exclusive Economic Zone",7.50756240804263,8.2923610758136
"Chanos chanos","Indian Ocean","Ecuadorian Exclusive Economic Zone",7.64134902914585,8.2923610758136
"Chanos chanos","Indian Ocean","Ecuadorian Exclusive Economic Zone (Galapagos)",7.50743561642916,8.2923610758136
"Chanos chanos","Indian Ocean","El Salvador Exclusive Economic Zone",8.01302500580739,8.2923610758136
"Chanos chanos","Indian Ocean","Eritrean Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Fijian Exclusive Economic Zone",7.38616145792004,8.2923610758136
"Chanos chanos","Indian Ocean","French Polynesian Exclusive Economic Zone",7.68869588667036,8.2923610758136
"Chanos chanos","Indian Ocean","Guam Exclusive Economic Zone",6.95557102428087,8.2923610758136
"Chanos chanos","Indian Ocean","Guatemalan Exclusive Economic Zone",7.91642306050585,8.2923610758136
"Chanos chanos","Indian Ocean","Honduran Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Ile Europa Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","Indian Ocean","Indian Exclusive Economic Zone",7.4198280450197,8.2923610758136
"Chanos chanos","Indian Ocean","Indian Exclusive Economic Zone (Andaman and Nicobar Islands)",6.93761822526319,8.2923610758136
"Chanos chanos","Indian Ocean","Indonesian Exclusive Economic Zone",7.77379954532147,8.2923610758136
"Chanos chanos","Indian Ocean","Iranian Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","Indian Ocean","Japanese Exclusive Economic Zone",6.87374575379456,8.2923610758136
"Chanos chanos","Indian Ocean","Jarvis Island Exclusive Economic Zone",8.28315830645668,8.2923610758136
"Chanos chanos","Indian Ocean","Johnston Atoll Exclusive Economic Zone",5.15032010044496,7.13428883814212
"Chanos chanos","Indian Ocean","Joint regime area Australia / Papua New Guinea",7.33170194567999,8.2923610758136
"Chanos chanos","Indian Ocean","Joint regime area Japan / Korea",5.33314695097474,8.2923610758136
"Chanos chanos","Indian Ocean","Juan de Nova Exclusive Economic Zone",8.27855692177823,8.2923610758136
"Chanos chanos","Indian Ocean","Kenyan Exclusive Economic Zone",6.98468888061226,8.2923610758136
"Chanos chanos","Indian Ocean","Kiribati Exclusive Economic Zone (Gilbert Islands)",7.7542990361011,8.2923610758136
"Chanos chanos","Indian Ocean","Kiribati Exclusive Economic Zone (Line Islands)",8.28447298779338,8.2923610758136
"Chanos chanos","Indian Ocean","Kiribati Exclusive Economic Zone (Phoenix Islands)",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Madagascan Exclusive Economic Zone",7.49908443736225,8.2923610758136
"Chanos chanos","Indian Ocean","Malaysian Exclusive Economic Zone",6.7763749281768,8.2923610758136
"Chanos chanos","Indian Ocean","Maldives Exclusive Economic Zone",7.73676684668985,8.2923610758136
"Chanos chanos","Indian Ocean","Marshall Islands Exclusive Economic Zone",7.79661144003119,8.2923610758136
"Chanos chanos","Indian Ocean","Mauritian Exclusive Economic Zone",7.34755903139016,8.2923610758136
"Chanos chanos","Indian Ocean","Mexican Exclusive Economic Zone",7.67685182137387,8.2923610758136
"Chanos chanos","Indian Ocean","Micronesian Exclusive Economic Zone",7.79301438082541,8.2923610758136
"Chanos chanos","Indian Ocean","Mozambican Exclusive Economic Zone",7.82831359364448,8.2923610758136
"Chanos chanos","Indian Ocean","Myanmar Exclusive Economic Zone",7.31091840827398,8.2923610758136
"Chanos chanos","Indian Ocean","New Caledonian Exclusive Economic Zone",7.45616573704688,8.2923610758136
"Chanos chanos","Indian Ocean","New Zealand Exclusive Economic Zone",6.99228327669292,8.2923610758136
"Chanos chanos","Indian Ocean","Nicaraguan Exclusive Economic Zone",8.12956859157385,8.2923610758136
"Chanos chanos","Indian Ocean","Niue Exclusive Economic Zone",5.96303385519166,8.2923610758136
"Chanos chanos","Indian Ocean","Norfolk Island Exclusive Economic Zone",7.08081668784272,8.2923610758136
"Chanos chanos","Indian Ocean","North Korean Exclusive Economic Zone",5.45893237650556,8.2923610758136
"Chanos chanos","Indian Ocean","Northern Mariana Exclusive Economic Zone",7.44262040363566,8.2923610758136
"Chanos chanos","Indian Ocean","Oecussi Ambeno Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","Indian Ocean","Omani Exclusive Economic Zone",8.05203045515175,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim Glorioso Islands: France / Madagascar",7.71004432294191,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim Mayotte: France / Comoros",6.83892141493265,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim Senkaku Islands: Japan / China / Taiwan",7.36732602299331,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim South China Sea",6.44937704952243,8.2923610758136
"Chanos chanos","Indian Ocean","Overlapping claim: Kenya / Somalia",6.7805451871609,8.2923610758136
"Chanos chanos","Indian Ocean","Pakistani Exclusive Economic Zone",5.61179471684258,8.2923610758136
"Chanos chanos","Indian Ocean","Palau Exclusive Economic Zone",8.17551384395672,8.2923610758136
"Chanos chanos","Indian Ocean","Palmyra Atoll Exclusive Economic Zone",8.28009071667105,8.2923610758136
"Chanos chanos","Indian Ocean","Panamanian Exclusive Economic Zone",8.17179961411488,8.2923610758136
"Chanos chanos","Indian Ocean","Papua New Guinean Exclusive Economic Zone",7.71926561195048,8.2923610758136
"Chanos chanos","Indian Ocean","Peruvian Exclusive Economic Zone",6.50084434740928,8.2923610758136
"Chanos chanos","Indian Ocean","Philippines Exclusive Economic Zone",7.59618447891569,8.2923610758136
"Chanos chanos","Indian Ocean","Pitcairn Islands Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Réunion Exclusive Economic Zone",7.07342851521129,8.2923610758136
"Chanos chanos","Indian Ocean","Samoan Exclusive Economic Zone",6.70042906629947,8.2923610758136
"Chanos chanos","Indian Ocean","Saudi Arabian Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Indian Ocean","Seychellois Exclusive Economic Zone",7.0428758961153,8.2923610758136
"Chanos chanos","Indian Ocean","Solomon Islands Exclusive Economic Zone",8.0327953754848,8.2923610758136
"Chanos chanos","Indian Ocean","Somali Exclusive Economic Zone",7.48021850700086,8.2923610758136
"Chanos chanos","Indian Ocean","South African Exclusive Economic Zone",7.44439172668985,8.2923610758136
"Chanos chanos","Indian Ocean","South Korean Exclusive Economic Zone",6.71127550579449,8.2923610758136
"Chanos chanos","Indian Ocean","Sri Lankan Exclusive Economic Zone",6.93526376472607,8.2923610758136
"Chanos chanos","Indian Ocean","Taiwanese Exclusive Economic Zone",7.56586563457963,8.2923610758136
"Chanos chanos","Indian Ocean","Tanzanian Exclusive Economic Zone",7.47389119448936,8.2923610758136
"Chanos chanos","Indian Ocean","Thailand Exclusive Economic Zone",8.08455651016006,8.2923610758136
"Chanos chanos","Indian Ocean","Tokelau Exclusive Economic Zone",7.87041680789961,8.2923610758136
"Chanos chanos","Indian Ocean","Tongan Exclusive Economic Zone",5.78649893879021,8.2923610758136
"Chanos chanos","Indian Ocean","Tuvaluan Exclusive Economic Zone",7.68644325790871,8.2923610758136
"Chanos chanos","Indian Ocean","United Arab Emirates Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Chanos chanos","Indian Ocean","United States Exclusive Economic Zone",7.0386061305276,8.2923610758136
"Chanos chanos","Indian Ocean","United States Exclusive Economic Zone (Hawaii)",7.45218955356314,8.2923610758136
"Chanos chanos","Indian Ocean","Vanuatu Exclusive Economic Zone",7.95997995042329,8.2923610758136
"Chanos chanos","Indian Ocean","Vietnamese Exclusive Economic Zone",6.6517522876702,8.2923610758136
"Chanos chanos","Indian Ocean","Wallis and Futuna Exclusive Economic Zone",7.61656596523585,8.2923610758136
"Chanos chanos","Indian Ocean","Yemeni Exclusive Economic Zone",7.74089504078655,8.2923610758136
"Chanos chanos","Mediterranean Region","American Samoa Exclusive Economic Zone",6.97915092582079,8.2923610758136
"Chanos chanos","Mediterranean Region","Amsterdam Island & St. Paul Island Exclusive Economic Zone",8.01803523958497,8.2923610758136
"Chanos chanos","Mediterranean Region","Australian Exclusive Economic Zone",7.24068473357265,8.2923610758136
"Chanos chanos","Mediterranean Region","Bangladeshi Exclusive Economic Zone",8.0313940419362,8.2923610758136
"Chanos chanos","Mediterranean Region","Bassas da India Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","Mediterranean Region","Bruneian Exclusive Economic Zone",6.9307263139559,8.2923610758136
"Chanos chanos","Mediterranean Region","Chagos Archipelago Exclusive Economic Zone",7.19622383784974,8.2923610758136
"Chanos chanos","Mediterranean Region","Chilean Exclusive Economic Zone",6.29093917770391,8.2923610758136
"Chanos chanos","Mediterranean Region","Chilean Exclusive Economic Zone (Easter Island)",7.92621140977556,8.2923610758136
"Chanos chanos","Mediterranean Region","Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)",4.71407102540186,8.2923610758136
"Chanos chanos","Mediterranean Region","Chinese Exclusive Economic Zone",7.60197153268143,8.2923610758136
"Chanos chanos","Mediterranean Region","Clipperton Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Cocos Islands Exclusive Economic Zone",4.98135956540507,8.2923610758136
"Chanos chanos","Mediterranean Region","Colombian Exclusive Economic Zone",8.17610468974227,8.2923610758136
"Chanos chanos","Mediterranean Region","Comoran Exclusive Economic Zone",7.00376243691653,8.2923610758136
"Chanos chanos","Mediterranean Region","Cook Islands Exclusive Economic Zone",7.70221970895602,8.2923610758136
"Chanos chanos","Mediterranean Region","Costa Rican Exclusive Economic Zone",8.11786825895754,8.2923610758136
"Chanos chanos","Mediterranean Region","East Timorian Exclusive Economic Zone",7.50756240804263,8.2923610758136
"Chanos chanos","Mediterranean Region","Ecuadorian Exclusive Economic Zone",7.64134902914585,8.2923610758136
"Chanos chanos","Mediterranean Region","Ecuadorian Exclusive Economic Zone (Galapagos)",7.50743561642916,8.2923610758136
"Chanos chanos","Mediterranean Region","El Salvador Exclusive Economic Zone",8.01302500580739,8.2923610758136
"Chanos chanos","Mediterranean Region","Eritrean Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Fijian Exclusive Economic Zone",7.38616145792004,8.2923610758136
"Chanos chanos","Mediterranean Region","French Polynesian Exclusive Economic Zone",7.68869588667036,8.2923610758136
"Chanos chanos","Mediterranean Region","Guam Exclusive Economic Zone",6.95557102428087,8.2923610758136
"Chanos chanos","Mediterranean Region","Guatemalan Exclusive Economic Zone",7.91642306050585,8.2923610758136
"Chanos chanos","Mediterranean Region","Honduran Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Ile Europa Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","Mediterranean Region","Indian Exclusive Economic Zone",7.4198280450197,8.2923610758136
"Chanos chanos","Mediterranean Region","Indian Exclusive Economic Zone (Andaman and Nicobar Islands)",6.93761822526319,8.2923610758136
"Chanos chanos","Mediterranean Region","Indonesian Exclusive Economic Zone",7.77379954532147,8.2923610758136
"Chanos chanos","Mediterranean Region","Iranian Exclusive Economic Zone",8.27165484476054,8.2923610758136
